"TIME","TIME_LABEL","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
2011,2011,"CZ01","Praha","Total","From 15 to 64 years","Percentage",71.5,"b"
2011,2011,"CZ02","Strední Cechy","Total","From 15 to 64 years","Percentage",68.1,"b"
2011,2011,"CZ03","Jihozápad","Total","From 15 to 64 years","Percentage",67.8,"b"
2011,2011,"CZ04","Severozápad","Total","From 15 to 64 years","Percentage",62.8,"b"
2011,2011,"CZ05","Severovýchod","Total","From 15 to 64 years","Percentage",65.1,"b"
2011,2011,"CZ06","Jihovýchod","Total","From 15 to 64 years","Percentage",64.9,"b"
2011,2011,"CZ07","Strední Morava","Total","From 15 to 64 years","Percentage",63.7,"b"
2011,2011,"CZ08","Moravskoslezsko","Total","From 15 to 64 years","Percentage",62.2,"b"
2011,2011,"DK01","Hovedstaden","Total","From 15 to 64 years","Percentage",74.2,""
2011,2011,"DK02","Sjælland","Total","From 15 to 64 years","Percentage",73.1,""
2011,2011,"DK03","Syddanmark","Total","From 15 to 64 years","Percentage",72.1,""
2011,2011,"DK04","Midtjylland","Total","From 15 to 64 years","Percentage",73.5,""
2011,2011,"DK05","Nordjylland","Total","From 15 to 64 years","Percentage",71.4,""
2011,2011,"DE11","Stuttgart","Total","From 15 to 64 years","Percentage",75.4,"b"
2011,2011,"DE12","Karlsruhe","Total","From 15 to 64 years","Percentage",73.8,"b"
2011,2011,"DE13","Freiburg","Total","From 15 to 64 years","Percentage",77.5,"b"
2011,2011,"DE14","Tübingen","Total","From 15 to 64 years","Percentage",76.7,"b"
2011,2011,"DE21","Oberbayern","Total","From 15 to 64 years","Percentage",77.1,"b"
2011,2011,"DE22","Niederbayern","Total","From 15 to 64 years","Percentage",76.4,"b"
2011,2011,"DE23","Oberpfalz","Total","From 15 to 64 years","Percentage",75.1,"b"
2011,2011,"DE24","Oberfranken","Total","From 15 to 64 years","Percentage",75,"b"
2011,2011,"DE25","Mittelfranken","Total","From 15 to 64 years","Percentage",75.9,"b"
2011,2011,"DE26","Unterfranken","Total","From 15 to 64 years","Percentage",75.1,"b"
2011,2011,"DE27","Schwaben","Total","From 15 to 64 years","Percentage",76.1,"b"
2011,2011,"DE30","Berlin","Total","From 15 to 64 years","Percentage",67.3,"b"
2011,2011,"DE40","Brandenburg","Total","From 15 to 64 years","Percentage",74.3,"b"
2011,2011,"DE50","Bremen","Total","From 15 to 64 years","Percentage",67.1,"b"
2011,2011,"DE60","Hamburg","Total","From 15 to 64 years","Percentage",73.5,"b"
2011,2011,"DE71","Darmstadt","Total","From 15 to 64 years","Percentage",73.4,"b"
2011,2011,"DE72","Gießen","Total","From 15 to 64 years","Percentage",71.9,"b"
2011,2011,"DE73","Kassel","Total","From 15 to 64 years","Percentage",73.3,"b"
2011,2011,"DE80","Mecklenburg-Vorpommern","Total","From 15 to 64 years","Percentage",71.4,"b"
2011,2011,"DE91","Braunschweig","Total","From 15 to 64 years","Percentage",70.7,"b"
2011,2011,"DE92","Hannover","Total","From 15 to 64 years","Percentage",70.5,"b"
2011,2011,"DE93","Lüneburg","Total","From 15 to 64 years","Percentage",74.2,"b"
2011,2011,"DE94","Weser-Ems","Total","From 15 to 64 years","Percentage",72.9,"b"
2011,2011,"DEA1","Düsseldorf","Total","From 15 to 64 years","Percentage",69.2,"b"
2011,2011,"DEA2","Köln","Total","From 15 to 64 years","Percentage",69.3,"b"
2011,2011,"DEA3","Münster","Total","From 15 to 64 years","Percentage",70.3,"b"
2011,2011,"DEA4","Detmold","Total","From 15 to 64 years","Percentage",71.3,"b"
2011,2011,"DEA5","Arnsberg","Total","From 15 to 64 years","Percentage",68.6,"b"
2011,2011,"DEB1","Koblenz","Total","From 15 to 64 years","Percentage",73.8,"b"
2011,2011,"DEB2","Trier","Total","From 15 to 64 years","Percentage",74.8,"b"
2011,2011,"DEB3","Rheinhessen-Pfalz","Total","From 15 to 64 years","Percentage",71.6,"b"
2011,2011,"dec-00","Saarland","Total","From 15 to 64 years","Percentage",68.4,"b"
2011,2011,"DED2","Dresden","Total","From 15 to 64 years","Percentage",74.6,"b"
2011,2011,"DED4","Chemnitz","Total","From 15 to 64 years","Percentage",73.6,"b"
2011,2011,"DED5","Leipzig","Total","From 15 to 64 years","Percentage",72.2,"b"
2011,2011,"DEE0","Sachsen-Anhalt","Total","From 15 to 64 years","Percentage",72.9,"b"
2011,2011,"DEF0","Schleswig-Holstein","Total","From 15 to 64 years","Percentage",72.7,"b"
2011,2011,"DEG0","Thüringen","Total","From 15 to 64 years","Percentage",74.9,"b"
2011,2011,"EE00","Eesti","Total","From 15 to 64 years","Percentage",65.3,""
2011,2011,"IE01","Border, Midland and Western","Total","From 15 to 64 years","Percentage",56.1,""
2011,2011,"IE02","Southern and Eastern","Total","From 15 to 64 years","Percentage",59.9,""
2011,2011,"EL51","Anatoliki Makedonia, Thraki","Total","From 15 to 64 years","Percentage",52.4,""
2011,2011,"EL52","Kentriki Makedonia","Total","From 15 to 64 years","Percentage",52,""
2011,2011,"EL53","Dytiki Makedonia","Total","From 15 to 64 years","Percentage",50.1,""
2011,2011,"EL54","Ipeiros","Total","From 15 to 64 years","Percentage",54.4,""
2011,2011,"EL11","Anatoliki Makedonia, Thraki (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL12","Kentriki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL13","Dytiki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL14","Thessalia (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL61","Thessalia","Total","From 15 to 64 years","Percentage",55.4,""
2011,2011,"EL62","Ionia Nisia","Total","From 15 to 64 years","Percentage",60.3,""
2011,2011,"EL63","Dytiki Ellada","Total","From 15 to 64 years","Percentage",53,""
2011,2011,"EL64","Sterea Ellada","Total","From 15 to 64 years","Percentage",55,""
2011,2011,"EL65","Peloponnisos","Total","From 15 to 64 years","Percentage",60.4,""
2011,2011,"EL21","Ipeiros (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL22","Ionia Nisia (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL23","Dytiki Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL24","Sterea Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL25","Peloponnisos (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"EL30","Attiki","Total","From 15 to 64 years","Percentage",56,""
2011,2011,"EL41","Voreio Aigaio","Total","From 15 to 64 years","Percentage",53.2,""
2011,2011,"EL42","Notio Aigaio","Total","From 15 to 64 years","Percentage",57.1,""
2011,2011,"EL43","Kriti","Total","From 15 to 64 years","Percentage",58.8,""
2011,2011,"ES11","Galicia","Total","From 15 to 64 years","Percentage",59.5,""
2011,2011,"ES12","Principado de Asturias","Total","From 15 to 64 years","Percentage",55.6,""
2011,2011,"ES13","Cantabria","Total","From 15 to 64 years","Percentage",59.7,""
2011,2011,"ES21","País Vasco","Total","From 15 to 64 years","Percentage",65.5,""
2011,2011,"ES22","Comunidad Foral de Navarra","Total","From 15 to 64 years","Percentage",65.5,""
2011,2011,"ES23","La Rioja","Total","From 15 to 64 years","Percentage",62.4,""
2011,2011,"ES24","Aragón","Total","From 15 to 64 years","Percentage",62.1,""
2011,2011,"ES30","Comunidad de Madrid","Total","From 15 to 64 years","Percentage",64.9,""
2011,2011,"ES41","Castilla y León","Total","From 15 to 64 years","Percentage",60.3,""
2011,2011,"ES42","Castilla-la Mancha","Total","From 15 to 64 years","Percentage",55.9,""
2011,2011,"ES43","Extremadura","Total","From 15 to 64 years","Percentage",51,""
2011,2011,"ES51","Cataluña","Total","From 15 to 64 years","Percentage",63,""
2011,2011,"ES52","Comunidad Valenciana","Total","From 15 to 64 years","Percentage",55.7,""
2011,2011,"ES53","Illes Balears","Total","From 15 to 64 years","Percentage",60.1,""
2011,2011,"ES61","Andalucía","Total","From 15 to 64 years","Percentage",48.9,""
2011,2011,"ES62","Región de Murcia","Total","From 15 to 64 years","Percentage",54.6,""
2011,2011,"ES63","Ciudad Autónoma de Ceuta (ES)","Total","From 15 to 64 years","Percentage",46.3,""
2011,2011,"ES64","Ciudad Autónoma de Melilla (ES)","Total","From 15 to 64 years","Percentage",49.6,""
2011,2011,"ES70","Canarias (ES)","Total","From 15 to 64 years","Percentage",51.7,""
2011,2011,"FR10","Île de France","Total","From 15 to 64 years","Percentage",65.7,""
2011,2011,"FR21","Champagne-Ardenne","Total","From 15 to 64 years","Percentage",60.6,""
2011,2011,"FR22","Picardie","Total","From 15 to 64 years","Percentage",63.8,""
2011,2011,"FR23","Haute-Normandie","Total","From 15 to 64 years","Percentage",63.5,""
2011,2011,"FR24","Centre (FR)","Total","From 15 to 64 years","Percentage",64.8,""
2011,2011,"FR25","Basse-Normandie","Total","From 15 to 64 years","Percentage",62.2,""
2011,2011,"FR26","Bourgogne","Total","From 15 to 64 years","Percentage",64.3,""
2011,2011,"FR30","Nord - Pas-de-Calais","Total","From 15 to 64 years","Percentage",57.7,""
2011,2011,"FR41","Lorraine","Total","From 15 to 64 years","Percentage",62.8,""
2011,2011,"FR42","Alsace","Total","From 15 to 64 years","Percentage",67.1,""
2011,2011,"FR43","Franche-Comté","Total","From 15 to 64 years","Percentage",65.7,""
2011,2011,"FR51","Pays de la Loire","Total","From 15 to 64 years","Percentage",65.4,""
2011,2011,"FR52","Bretagne","Total","From 15 to 64 years","Percentage",64.5,""
2011,2011,"FR53","Poitou-Charentes","Total","From 15 to 64 years","Percentage",64.8,""
2011,2011,"FR61","Aquitaine","Total","From 15 to 64 years","Percentage",63.7,""
2011,2011,"FR62","Midi-Pyrénées","Total","From 15 to 64 years","Percentage",67.1,""
2011,2011,"FR63","Limousin","Total","From 15 to 64 years","Percentage",65.8,""
2011,2011,"FR71","Rhône-Alpes","Total","From 15 to 64 years","Percentage",65.4,""
2011,2011,"FR72","Auvergne","Total","From 15 to 64 years","Percentage",64.5,""
2011,2011,"FR81","Languedoc-Roussillon","Total","From 15 to 64 years","Percentage",57.8,""
2011,2011,"FR82","Provence-Alpes-Côte d'Azur","Total","From 15 to 64 years","Percentage",61.7,""
2011,2011,"FR83","Corse","Total","From 15 to 64 years","Percentage",64.2,""
2011,2011,"FRA1","Guadeloupe","Total","From 15 to 64 years","Percentage",49.1,""
2011,2011,"FRA2","Martinique","Total","From 15 to 64 years","Percentage",51.5,""
2011,2011,"FRA3","Guyane","Total","From 15 to 64 years","Percentage",44.7,""
2011,2011,"FRA4","La Réunion","Total","From 15 to 64 years","Percentage",43.3,""
2011,2011,"FR91","Guadeloupe (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"FR92","Martinique (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"FR93","Guyane (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"FR94","Réunion (NUTS 2010)","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"HR03","Jadranska Hrvatska","Total","From 15 to 64 years","Percentage",53.7,""
2011,2011,"HR04","Kontinentalna Hrvatska","Total","From 15 to 64 years","Percentage",55.9,""
2011,2011,"ITC1","Piemonte","Total","From 15 to 64 years","Percentage",64.2,""
2011,2011,"ITC2","Valle d'Aosta/Vallée d'Aoste","Total","From 15 to 64 years","Percentage",66.9,""
2011,2011,"ITC3","Liguria","Total","From 15 to 64 years","Percentage",63,""
2011,2011,"ITC4","Lombardia","Total","From 15 to 64 years","Percentage",64.6,""
2011,2011,"ITH1","Provincia Autonoma di Bolzano/Bozen","Total","From 15 to 64 years","Percentage",71,""
2011,2011,"ITH2","Provincia Autonoma di Trento","Total","From 15 to 64 years","Percentage",65.9,""
2011,2011,"ITH3","Veneto","Total","From 15 to 64 years","Percentage",64.9,""
2011,2011,"ITH4","Friuli-Venezia Giulia","Total","From 15 to 64 years","Percentage",64.2,""
2011,2011,"ITH5","Emilia-Romagna","Total","From 15 to 64 years","Percentage",67.8,""
2011,2011,"ITI1","Toscana","Total","From 15 to 64 years","Percentage",63.6,""
2011,2011,"ITI2","Umbria","Total","From 15 to 64 years","Percentage",62.2,""
2011,2011,"ITI3","Marche","Total","From 15 to 64 years","Percentage",62.4,""
2011,2011,"ITI4","Lazio","Total","From 15 to 64 years","Percentage",58.8,""
2011,2011,"ITF1","Abruzzo","Total","From 15 to 64 years","Percentage",56.6,""
2011,2011,"ITF2","Molise","Total","From 15 to 64 years","Percentage",50.3,""
2011,2011,"ITF3","Campania","Total","From 15 to 64 years","Percentage",39.4,""
2011,2011,"ITF4","Puglia","Total","From 15 to 64 years","Percentage",44.7,""
2011,2011,"ITF5","Basilicata","Total","From 15 to 64 years","Percentage",47.6,""
2011,2011,"ITF6","Calabria","Total","From 15 to 64 years","Percentage",42.4,""
2011,2011,"ITG1","Sicilia","Total","From 15 to 64 years","Percentage",42.4,""
2011,2011,"ITG2","Sardegna","Total","From 15 to 64 years","Percentage",51.7,""
2011,2011,"CY00","Kypros","Total","From 15 to 64 years","Percentage",67.6,""
2011,2011,"LV00","Latvija","Total","From 15 to 64 years","Percentage",60.8,""
2011,2011,"LT00","Lietuva","Total","From 15 to 64 years","Percentage",60.2,""
2011,2011,"LU00","Luxembourg","Total","From 15 to 64 years","Percentage",64.6,""
2011,2011,"HU10","Közép-Magyarország","Total","From 15 to 64 years","Percentage",60.2,""
2011,2011,"HU21","Közép-Dunántúl","Total","From 15 to 64 years","Percentage",59.1,""
2011,2011,"HU22","Nyugat-Dunántúl","Total","From 15 to 64 years","Percentage",59.9,""
2011,2011,"HU23","Dél-Dunántúl","Total","From 15 to 64 years","Percentage",51.1,""
2011,2011,"HU31","Észak-Magyarország","Total","From 15 to 64 years","Percentage",48.4,""
2011,2011,"HU32","Észak-Alföld","Total","From 15 to 64 years","Percentage",49.9,""
2011,2011,"HU33","Dél-Alföld","Total","From 15 to 64 years","Percentage",54.1,""
2011,2011,"MT00","Malta","Total","From 15 to 64 years","Percentage",57.9,""
2011,2011,"NL11","Groningen","Total","From 15 to 64 years","Percentage",70.5,"b"
2011,2011,"NL12","Friesland (NL)","Total","From 15 to 64 years","Percentage",73,"b"
2011,2011,"NL13","Drenthe","Total","From 15 to 64 years","Percentage",71.8,"b"
2011,2011,"NL21","Overijssel","Total","From 15 to 64 years","Percentage",75.4,"b"
2011,2011,"NL22","Gelderland","Total","From 15 to 64 years","Percentage",74.9,"b"
2011,2011,"NL23","Flevoland","Total","From 15 to 64 years","Percentage",74.2,"b"
2011,2011,"NL31","Utrecht","Total","From 15 to 64 years","Percentage",77.1,"b"
2011,2011,"NL32","Noord-Holland","Total","From 15 to 64 years","Percentage",75,"b"
2011,2011,"NL33","Zuid-Holland","Total","From 15 to 64 years","Percentage",72.9,"b"
2011,2011,"NL34","Zeeland","Total","From 15 to 64 years","Percentage",73.9,"b"
2011,2011,"NL41","Noord-Brabant","Total","From 15 to 64 years","Percentage",75.3,"b"
2011,2011,"NL42","Limburg (NL)","Total","From 15 to 64 years","Percentage",71,"b"
2011,2011,"AT11","Burgenland (AT)","Total","From 15 to 64 years","Percentage",70.3,""
2011,2011,"AT12","Niederösterreich","Total","From 15 to 64 years","Percentage",72.4,""
2011,2011,"AT13","Wien","Total","From 15 to 64 years","Percentage",65.9,""
2011,2011,"AT21","Kärnten","Total","From 15 to 64 years","Percentage",68.7,""
2011,2011,"AT22","Steiermark","Total","From 15 to 64 years","Percentage",71.4,""
2011,2011,"AT31","Oberösterreich","Total","From 15 to 64 years","Percentage",74.3,""
2011,2011,"AT32","Salzburg","Total","From 15 to 64 years","Percentage",74.1,""
2011,2011,"AT33","Tirol","Total","From 15 to 64 years","Percentage",72.9,""
2011,2011,"AT34","Vorarlberg","Total","From 15 to 64 years","Percentage",73,""
2011,2011,"PL11","Lódzkie","Total","From 15 to 64 years","Percentage",61.8,""
2011,2011,"PL12","Mazowieckie","Total","From 15 to 64 years","Percentage",65.1,""
2011,2011,"PL21","Malopolskie","Total","From 15 to 64 years","Percentage",59.5,""
2011,2011,"PL22","Slaskie","Total","From 15 to 64 years","Percentage",57.5,""
2011,2011,"PL31","Lubelskie","Total","From 15 to 64 years","Percentage",59.7,""
2011,2011,"PL32","Podkarpackie","Total","From 15 to 64 years","Percentage",56.8,""
2011,2011,"PL33","Swietokrzyskie","Total","From 15 to 64 years","Percentage",58.4,""
2011,2011,"PL34","Podlaskie","Total","From 15 to 64 years","Percentage",60.4,""
2011,2011,"PL41","Wielkopolskie","Total","From 15 to 64 years","Percentage",60.4,""
2011,2011,"PL42","Zachodniopomorskie","Total","From 15 to 64 years","Percentage",53.9,""
2011,2011,"PL43","Lubuskie","Total","From 15 to 64 years","Percentage",57.4,""
2011,2011,"PL51","Dolnoslaskie","Total","From 15 to 64 years","Percentage",57.4,""
2011,2011,"PL52","Opolskie","Total","From 15 to 64 years","Percentage",58.8,""
2011,2011,"PL61","Kujawsko-Pomorskie","Total","From 15 to 64 years","Percentage",56.7,""
2011,2011,"PL62","Warminsko-Mazurskie","Total","From 15 to 64 years","Percentage",54.6,""
2011,2011,"PL63","Pomorskie","Total","From 15 to 64 years","Percentage",58.8,""
2011,2011,"PT11","Norte","Total","From 15 to 64 years","Percentage",62.9,"b"
2011,2011,"PT15","Algarve","Total","From 15 to 64 years","Percentage",64.2,"b"
2011,2011,"PT16","Centro (PT)","Total","From 15 to 64 years","Percentage",65.7,"b"
2011,2011,"PT17","Área Metropolitana de Lisboa","Total","From 15 to 64 years","Percentage",63.8,"b"
2011,2011,"PT18","Alentejo","Total","From 15 to 64 years","Percentage",64.2,"b"
2011,2011,"PT20","Região Autónoma dos Açores (PT)","Total","From 15 to 64 years","Percentage",60.6,"b"
2011,2011,"PT30","Região Autónoma da Madeira (PT)","Total","From 15 to 64 years","Percentage",61.7,"b"
2011,2011,"RO11","Nord-Vest","Total","From 15 to 64 years","Percentage",60.1,""
2011,2011,"RO12","Centru","Total","From 15 to 64 years","Percentage",52.8,""
2011,2011,"RO21","Nord-Est","Total","From 15 to 64 years","Percentage",64.9,""
2011,2011,"RO22","Sud-Est","Total","From 15 to 64 years","Percentage",55.2,""
2011,2011,"RO31","Sud - Muntenia","Total","From 15 to 64 years","Percentage",56.4,""
2011,2011,"RO32","Bucuresti - Ilfov","Total","From 15 to 64 years","Percentage",64.4,""
2011,2011,"RO41","Sud-Vest Oltenia","Total","From 15 to 64 years","Percentage",61.6,""
2011,2011,"RO42","Vest","Total","From 15 to 64 years","Percentage",58.1,""
2011,2011,"SI03","Vzhodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"SI01","Vzhodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",62.9,""
2011,2011,"SI04","Zahodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"SI02","Zahodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",66.1,""
2011,2011,"SK01","Bratislavský kraj","Total","From 15 to 64 years","Percentage",70.3,"b"
2011,2011,"SK02","Západné Slovensko","Total","From 15 to 64 years","Percentage",61.8,"b"
2011,2011,"SK03","Stredné Slovensko","Total","From 15 to 64 years","Percentage",57.6,"b"
2011,2011,"SK04","Východné Slovensko","Total","From 15 to 64 years","Percentage",53.7,"b"
2011,2011,"FI19","Länsi-Suomi","Total","From 15 to 64 years","Percentage",68.1,""
2011,2011,"FI1B","Helsinki-Uusimaa","Total","From 15 to 64 years","Percentage",74.3,""
2011,2011,"FI1C","Etelä-Suomi","Total","From 15 to 64 years","Percentage",67.4,""
2011,2011,"FI1D","Pohjois- ja Itä-Suomi","Total","From 15 to 64 years","Percentage",64.5,""
2011,2011,"FI20","Åland","Total","From 15 to 64 years","Percentage",78.5,""
2011,2011,"SE11","Stockholm","Total","From 15 to 64 years","Percentage",76.6,""
2011,2011,"SE12","Östra Mellansverige","Total","From 15 to 64 years","Percentage",71.3,""
2011,2011,"SE21","Småland med öarna","Total","From 15 to 64 years","Percentage",74.6,""
2011,2011,"SE22","Sydsverige","Total","From 15 to 64 years","Percentage",71.6,""
2011,2011,"SE23","Västsverige","Total","From 15 to 64 years","Percentage",74.2,""
2011,2011,"SE31","Norra Mellansverige","Total","From 15 to 64 years","Percentage",72,""
2011,2011,"SE32","Mellersta Norrland","Total","From 15 to 64 years","Percentage",72.5,""
2011,2011,"SE33","Övre Norrland","Total","From 15 to 64 years","Percentage",72.4,""
2011,2011,"UKC1","Tees Valley and Durham","Total","From 15 to 64 years","Percentage",63.6,""
2011,2011,"UKC2","Northumberland and Tyne and Wear","Total","From 15 to 64 years","Percentage",65.4,""
2011,2011,"UKD1","Cumbria","Total","From 15 to 64 years","Percentage",72.2,""
2011,2011,"UKD3","Greater Manchester","Total","From 15 to 64 years","Percentage",66.2,""
2011,2011,"UKD4","Lancashire","Total","From 15 to 64 years","Percentage",69,""
2011,2011,"UKD6","Cheshire","Total","From 15 to 64 years","Percentage",72.8,""
2011,2011,"UKD7","Merseyside","Total","From 15 to 64 years","Percentage",64.3,""
2011,2011,"UKE1","East Yorkshire and Northern Lincolnshire","Total","From 15 to 64 years","Percentage",68.9,""
2011,2011,"UKE2","North Yorkshire","Total","From 15 to 64 years","Percentage",72.8,""
2011,2011,"UKE3","South Yorkshire","Total","From 15 to 64 years","Percentage",65.2,""
2011,2011,"UKE4","West Yorkshire","Total","From 15 to 64 years","Percentage",65.2,""
2011,2011,"UKF1","Derbyshire and Nottinghamshire","Total","From 15 to 64 years","Percentage",68.1,""
2011,2011,"UKF2","Leicestershire, Rutland and Northamptonshire","Total","From 15 to 64 years","Percentage",72.3,""
2011,2011,"UKF3","Lincolnshire","Total","From 15 to 64 years","Percentage",73.8,""
2011,2011,"UKG1","Herefordshire, Worcestershire and Warwickshire","Total","From 15 to 64 years","Percentage",72.9,""
2011,2011,"UKG2","Shropshire and Staffordshire","Total","From 15 to 64 years","Percentage",70.3,""
2011,2011,"UKG3","West Midlands","Total","From 15 to 64 years","Percentage",62.2,""
2011,2011,"UKH1","East Anglia","Total","From 15 to 64 years","Percentage",73.6,""
2011,2011,"UKH2","Bedfordshire and Hertfordshire","Total","From 15 to 64 years","Percentage",73,""
2011,2011,"UKH3","Essex","Total","From 15 to 64 years","Percentage",73.1,""
2011,2011,"UKI1","Inner London (NUTS 2010)","Total","From 15 to 64 years","Percentage",64.6,""
2011,2011,"UKI2","Outer London (NUTS 2010)","Total","From 15 to 64 years","Percentage",68,""
2011,2011,"UKI3","Inner London - West","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"UKI4","Inner London - East","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"UKI5","Outer London - East and North East","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"UKI6","Outer London - South","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"UKI7","Outer London - West and North West","Total","From 15 to 64 years","Percentage",NA,""
2011,2011,"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Total","From 15 to 64 years","Percentage",75.5,""
2011,2011,"UKJ2","Surrey, East and West Sussex","Total","From 15 to 64 years","Percentage",74.3,""
2011,2011,"UKJ3","Hampshire and Isle of Wight","Total","From 15 to 64 years","Percentage",73.2,""
2011,2011,"UKJ4","Kent","Total","From 15 to 64 years","Percentage",70.2,""
2011,2011,"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Total","From 15 to 64 years","Percentage",73.6,""
2011,2011,"UKK2","Dorset and Somerset","Total","From 15 to 64 years","Percentage",71.9,""
2011,2011,"UKK3","Cornwall and Isles of Scilly","Total","From 15 to 64 years","Percentage",68.9,""
2011,2011,"UKK4","Devon","Total","From 15 to 64 years","Percentage",72.9,""
2011,2011,"UKL1","West Wales and The Valleys","Total","From 15 to 64 years","Percentage",65.3,""
2011,2011,"UKL2","East Wales","Total","From 15 to 64 years","Percentage",70.7,""
2011,2011,"UKM2","Eastern Scotland","Total","From 15 to 64 years","Percentage",71.5,""
2011,2011,"UKM3","South Western Scotland","Total","From 15 to 64 years","Percentage",66.9,""
2011,2011,"UKM5","North Eastern Scotland","Total","From 15 to 64 years","Percentage",75.7,""
2011,2011,"UKM6","Highlands and Islands","Total","From 15 to 64 years","Percentage",76.4,""
2011,2011,"UKN0","Northern Ireland (UK)","Total","From 15 to 64 years","Percentage",66,""
2011,2011,"IS00","Ísland","Total","From 15 to 64 years","Percentage",78.5,""
2011,2011,"NO01","Oslo og Akershus","Total","From 15 to 64 years","Percentage",77.4,""
2011,2011,"NO02","Hedmark og Oppland","Total","From 15 to 64 years","Percentage",72.4,""
2011,2011,"NO03","Sør-Østlandet","Total","From 15 to 64 years","Percentage",73.2,""
2011,2011,"NO04","Agder og Rogaland","Total","From 15 to 64 years","Percentage",76,""
2011,2011,"NO05","Vestlandet","Total","From 15 to 64 years","Percentage",76.8,""
2011,2011,"NO06","Trøndelag","Total","From 15 to 64 years","Percentage",73.9,""
2011,2011,"NO07","Nord-Norge","Total","From 15 to 64 years","Percentage",73.6,""
2011,2011,"CH01","Région lémanique","Total","From 15 to 64 years","Percentage",74.5,""
2011,2011,"CH02","Espace Mittelland","Total","From 15 to 64 years","Percentage",80.7,""
2011,2011,"CH03","Nordwestschweiz","Total","From 15 to 64 years","Percentage",79.6,""
2011,2011,"CH04","Zürich","Total","From 15 to 64 years","Percentage",81,""
2011,2011,"CH05","Ostschweiz","Total","From 15 to 64 years","Percentage",81.7,""
2011,2011,"CH06","Zentralschweiz","Total","From 15 to 64 years","Percentage",81.8,""
2011,2011,"CH07","Ticino","Total","From 15 to 64 years","Percentage",72.7,""
2011,2011,"MK00","Poranesna jugoslovenska Republika Makedonija","Total","From 15 to 64 years","Percentage",43.9,""
2011,2011,"TR10","Istanbul","Total","From 15 to 64 years","Percentage",46.3,""
2011,2011,"TR21","Tekirdag, Edirne, Kirklareli","Total","From 15 to 64 years","Percentage",54.8,""
2011,2011,"TR22","Balikesir, Çanakkale","Total","From 15 to 64 years","Percentage",51.3,""
2011,2011,"TR31","Izmir","Total","From 15 to 64 years","Percentage",50.2,""
2011,2011,"TR32","Aydin, Denizli, Mugla","Total","From 15 to 64 years","Percentage",54.8,""
2011,2011,"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Total","From 15 to 64 years","Percentage",55.4,""
2011,2011,"TR41","Bursa, Eskisehir, Bilecik","Total","From 15 to 64 years","Percentage",48.7,""
2011,2011,"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","From 15 to 64 years","Percentage",51,""
2011,2011,"TR51","Ankara","Total","From 15 to 64 years","Percentage",46.2,""
2011,2011,"TR52","Konya, Karaman","Total","From 15 to 64 years","Percentage",49.8,""
2011,2011,"TR61","Antalya, Isparta, Burdur","Total","From 15 to 64 years","Percentage",57.2,""
2011,2011,"TR62","Adana, Mersin","Total","From 15 to 64 years","Percentage",49.5,""
2011,2011,"TR63","Hatay, Kahramanmaras, Osmaniye","Total","From 15 to 64 years","Percentage",46.2,""
2011,2011,"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","From 15 to 64 years","Percentage",46.6,""
2011,2011,"TR72","Kayseri, Sivas, Yozgat","Total","From 15 to 64 years","Percentage",48.4,""
2011,2011,"TR81","Zonguldak, Karabük, Bartin","Total","From 15 to 64 years","Percentage",56.5,""
2011,2011,"TR82","Kastamonu, Çankiri, Sinop","Total","From 15 to 64 years","Percentage",61.6,""
2011,2011,"TR83","Samsun, Tokat, Çorum, Amasya","Total","From 15 to 64 years","Percentage",53.9,""
